  0.  287356032.  100.
  .0199999996  286708064.  100.
  .0399999991  284752224.  100.
  .0599999987  281521184.  100.
  .0799999982  277063872.  100.
  .100000001  271445056.  100.
  .119999997  264744496.  100.
  .140000001  257055712.  100.
  .159999996  248483728.  100.
  .180000007  239142320.  100.
  .200000003  229150400.  100.
  .219999999  218632016.  100.
  .239999995  207711120.  100.
  .25999999  196510400.  100.
  .280000001  185148576.  100.
  .300000012  173738016.  100.
  .319999993  162384464.  100.
  .340000004  151183520.  100.
  .360000014  140221376.  100.
  .379999995  129573648.  100.
  .400000006  119304248.  100.
  .419999987  109466336.  100.
  .439999998  100101376.  100.
  .460000008  91240944.  100.
  .479999989  82906440.  100.
  .5  75109776.  100.
  .519999981  67855000.  100.
  .540000021  61138888.  100.
  .560000002  54951836.  100.
  .579999983  49279188.  100.
  .600000024  44102180.  100.
  .620000005  39398276.  100.
  .639999986  35143008.  100.
  .660000026  31309818.  100.
  .680000007  27871428.  100.
  .699999988  24799916.  100.
  .720000029  22067442.  100.
  .74000001  19646570.  100.
  .75999999  17510580.  100.
  .779999971  15633836.  100.
  .800000012  13991682.  100.
  .819999993  12560847.  100.
  .839999974  11319331.  100.
  .860000014  10246536.  100.
  .879999995  9323223.  100.
  .899999976  8531561.  100.
  .920000017  7855069.5  100.
  .939999998  7278552.5  100.
  .959999979  6788137.5  100.
  .980000019  6371135.  100.
  1.  6016073.  100.
  1.01999998  5712608.5  100.
  1.03999996  5451478.5  100.
  1.05999994  5224474.5  100.
  1.08000004  5024377.  100.
  1.10000002  4844903.  100.
  1.12  4680674.5  100.
  1.13999999  4527137.  100.
  1.15999997  4380534.  100.
  1.17999995  4237838.5  100.
  1.20000005  4096685.  100.
  1.22000003  3955321.  100.
  1.24000001  3812534.25  100.
  1.25999999  3667604.75  100.
  1.27999997  3520228.25  100.
  1.29999995  3370451.  100.
  1.32000005  3218622.5  100.
  1.34000003  3065292.25  100.
  1.36000001  2911205.75  100.
  1.38  2757444.  100.
  1.39999998  2605127.5  100.
  1.41999996  2454312.25  100.
  1.44000006  2307188.5  100.
  1.46000004  2164505.25  100.
  1.48000002  2026331.25  100.
  1.5  1894023.38  100.
  1.51999998  1768456.75  100.
  1.53999996  1649453.25  100.
  1.55999994  1538470.25  100.
  1.58000004  1434783.75  100.
  1.60000002  1341622.38  100.
  1.62  1253860.12  100.
  1.63999999  1176002.62  100.
  1.65999997  1104994.88  100.
  1.67999995  1042779.88  100.
  1.70000005  986566.75  100.
  1.72000003  938071.438  100.
  1.74000001  893414.562  100.
  1.75999999  857611.375  100.
  1.77999997  824993.188  100.
  1.79999995  796232.562  100.
  1.82000005  772344.25  100.
  1.84000003  750182.812  100.
  1.86000001  731978.5  100.
  1.88  713358.062  100.
  1.89999998  699551.375  100.
  1.91999996  684175.312  100.
  1.94000006  671347.125  100.
  1.96000004  657334.875  100.
  1.98000002  643576.062  100.
  2.  632231.75  100.
  2.01999998  617009.688  100.
  2.03999996  603132.062  100.
  2.05999994  589805.25  100.
  2.07999992  574634.875  100.
  2.0999999  560922.75  100.
  2.11999989  544942.75  100.
  2.1400001  531098.625  100.
  2.16000009  516321.062  100.
  2.18000007  502109.  100.
  2.20000005  488513.531  100.
  2.22000003  474794.781  100.
  2.24000001  463750.344  100.
  2.25999999  451615.781  100.
  2.27999997  442269.594  100.
  2.29999995  433669.125  100.
  2.31999993  426832.5  100.
  2.33999991  421608.906  100.
  2.3599999  417830.344  100.
  2.38000011  415236.812  100.
  2.4000001  415675.281  100.
  2.42000008  416901.094  100.
  2.44000006  419681.125  100.
  2.46000004  424117.344  100.
  2.48000002  429614.812  100.
  2.5  436793.281  100.
  2.51999998  444906.281  100.
  2.53999996  454611.531  100.
  2.55999994  464096.031  100.
  2.57999992  475033.531  100.
  2.5999999  486154.938  100.
  2.61999989  497484.031  100.
  2.6400001  509124.875  100.
  2.66000009  520099.906  100.
  2.68000007  531409.188  100.
  2.70000005  542467.812  100.
  2.72000003  552406.5  100.
  2.74000001  562464.938  100.
  2.75999999  570806.188  100.
  2.77999997  578152.5  100.
  2.79999995  585027.938  100.
  2.81999993  590555.5  100.
  2.83999991  595112.75  100.
  2.8599999  598118.812  100.
  2.88000011  600271.25  100.
  2.9000001  601073.  100.
  2.92000008  600937.812  100.
  2.94000006  599520.625  100.
  2.96000004  597073.  100.
  2.98000002  593463.188  100.
  3.  589131.812  100.
  3.01999998  583848.625  100.
  3.03999996  577852.062  100.
  3.05999994  570980.938  100.
  3.07999992  563778.125  100.
  3.0999999  555884.875  100.
  3.11999989  548049.625  100.
  3.1400001  539536.625  100.
  3.16000009  530779.5  100.
  3.18000007  522153.844  100.
  3.20000005  513242.5  100.
  3.22000003  504640.375  100.
  3.24000001  495503.562  100.
  3.25999999  487168.969  100.
  3.27999997  478849.719  100.
  3.29999995  471020.406  100.
  3.31999993  462845.344  100.
  3.33999991  455666.906  100.
  3.3599999  448601.062  100.
  3.38000011  441671.156  100.
  3.4000001  435331.594  100.
  3.42000008  429579.906  100.
  3.44000006  423896.344  100.
  3.46000004  418845.438  100.
  3.48000002  413945.5  100.
  3.5  409515.094  100.
  3.51999998  405272.406  100.
  3.53999996  401486.969  100.
  3.55999994  397799.844  100.
  3.57999992  394499.156  100.
  3.5999999  391379.531  100.
  3.61999989  388483.219  100.
  3.6400001  385757.312  100.
  3.66000009  383323.406  100.
  3.68000007  381088.125  100.
  3.70000005  378955.344  100.
  3.72000003  377007.219  100.
  3.74000001  374915.344  100.
  3.75999999  373051.969  100.
  3.77999997  371141.375  100.
  3.79999995  369423.844  100.
  3.81999993  367701.438  100.
  3.83999991  365957.688  100.
  3.8599999  364250.688  100.
  3.88000011  362471.188  100.
