  0.502700E+00  0.295343E+02  0.187606E+00
  0.505434E+00  0.289845E+02  0.186171E+00
  0.508168E+00  0.289081E+02  0.187075E+00
  0.510902E+00  0.285772E+02  0.185819E+00
  0.513636E+00  0.278790E+02  0.181503E+00
  0.516370E+00  0.280235E+02  0.183314E+00
  0.519104E+00  0.276939E+02  0.181564E+00
  0.521838E+00  0.273459E+02  0.180758E+00
  0.524572E+00  0.266467E+02  0.178770E+00
  0.527306E+00  0.265189E+02  0.176628E+00
  0.530040E+00  0.262149E+02  0.176627E+00
  0.532774E+00  0.256529E+02  0.172194E+00
  0.535508E+00  0.259950E+02  0.174976E+00
  0.538242E+00  0.253253E+02  0.173043E+00
  0.540976E+00  0.251120E+02  0.171292E+00
  0.543710E+00  0.246269E+02  0.170208E+00
  0.546445E+00  0.241326E+02  0.167184E+00
  0.549179E+00  0.239735E+02  0.167166E+00
  0.551913E+00  0.234273E+02  0.164071E+00
  0.554647E+00  0.232883E+02  0.164297E+00
  0.557381E+00  0.230845E+02  0.163942E+00
  0.560115E+00  0.225696E+02  0.160006E+00
  0.562849E+00  0.224031E+02  0.159951E+00
  0.565583E+00  0.220070E+02  0.158490E+00
  0.568317E+00  0.218022E+02  0.158822E+00
  0.571051E+00  0.214270E+02  0.155864E+00
  0.573785E+00  0.212079E+02  0.155441E+00
  0.576519E+00  0.209197E+02  0.153896E+00
  0.579253E+00  0.207164E+02  0.153729E+00
  0.581987E+00  0.205421E+02  0.151948E+00
  0.584721E+00  0.202695E+02  0.152188E+00
  0.587455E+00  0.200862E+02  0.150886E+00
  0.590189E+00  0.197858E+02  0.149163E+00
  0.592923E+00  0.192447E+02  0.148953E+00
  0.595657E+00  0.191190E+02  0.146534E+00
  0.598391E+00  0.189914E+02  0.145630E+00
  0.601125E+00  0.185805E+02  0.145320E+00
  0.603859E+00  0.182769E+02  0.143563E+00
  0.606593E+00  0.181146E+02  0.141922E+00
  0.609328E+00  0.179074E+02  0.141991E+00
  0.612062E+00  0.175942E+02  0.140229E+00
  0.614796E+00  0.174403E+02  0.141029E+00
  0.617530E+00  0.170204E+02  0.137585E+00
  0.620264E+00  0.168718E+02  0.138398E+00
  0.622998E+00  0.167803E+02  0.137633E+00
  0.625732E+00  0.164632E+02  0.136335E+00
  0.628466E+00  0.163099E+02  0.134380E+00
  0.631200E+00  0.158685E+02  0.132464E+00
  0.633934E+00  0.156635E+02  0.133897E+00
  0.636668E+00  0.154681E+02  0.132070E+00
  0.639402E+00  0.152019E+02  0.130526E+00
  0.642136E+00  0.150330E+02  0.129320E+00
  0.644870E+00  0.148747E+02  0.128870E+00
  0.647604E+00  0.144004E+02  0.128795E+00
  0.650338E+00  0.144938E+02  0.127432E+00
  0.653072E+00  0.140447E+02  0.124964E+00
  0.655806E+00  0.139600E+02  0.126844E+00
  0.658540E+00  0.136524E+02  0.123814E+00
  0.661274E+00  0.136976E+02  0.126424E+00
  0.664008E+00  0.134988E+02  0.122051E+00
  0.666742E+00  0.132605E+02  0.121966E+00
  0.669476E+00  0.130421E+02  0.121576E+00
  0.672211E+00  0.128295E+02  0.120604E+00
  0.674945E+00  0.126275E+02  0.120912E+00
  0.677679E+00  0.125779E+02  0.117605E+00
  0.680413E+00  0.123231E+02  0.119200E+00
  0.683147E+00  0.120858E+02  0.118662E+00
  0.685881E+00  0.118833E+02  0.116787E+00
  0.688615E+00  0.117681E+02  0.117233E+00
  0.691349E+00  0.115391E+02  0.114946E+00
  0.694083E+00  0.113224E+02  0.115074E+00
  0.696817E+00  0.113562E+02  0.114577E+00
