  0.521838E+00  0.209024E+02  0.171289E+00
  0.524572E+00  0.204454E+02  0.169704E+00
  0.527306E+00  0.206254E+02  0.169078E+00
  0.530040E+00  0.200643E+02  0.169158E+00
  0.532774E+00  0.199260E+02  0.164858E+00
  0.535508E+00  0.198669E+02  0.167003E+00
  0.538242E+00  0.194845E+02  0.165805E+00
  0.540976E+00  0.194912E+02  0.164173E+00
  0.543710E+00  0.190371E+02  0.163795E+00
  0.546445E+00  0.186908E+02  0.161286E+00
  0.549179E+00  0.185949E+02  0.161110E+00
  0.551913E+00  0.181608E+02  0.158382E+00
  0.554647E+00  0.178396E+02  0.158444E+00
  0.557381E+00  0.182057E+02  0.159561E+00
  0.560115E+00  0.177182E+02  0.155086E+00
  0.562849E+00  0.173873E+02  0.155095E+00
  0.565583E+00  0.171029E+02  0.154062E+00
  0.568317E+00  0.169253E+02  0.154388E+00
  0.571051E+00  0.165109E+02  0.151468E+00
  0.573785E+00  0.167043E+02  0.152258E+00
  0.576519E+00  0.162875E+02  0.150571E+00
  0.579253E+00  0.163201E+02  0.150865E+00
  0.581987E+00  0.160012E+02  0.148310E+00
  0.584721E+00  0.157422E+02  0.148990E+00
  0.587455E+00  0.156681E+02  0.148550E+00
  0.590189E+00  0.152428E+02  0.146346E+00
  0.592923E+00  0.151223E+02  0.147157E+00
  0.595657E+00  0.149533E+02  0.144347E+00
  0.598391E+00  0.147887E+02  0.143869E+00
  0.601125E+00  0.148366E+02  0.144363E+00
  0.603859E+00  0.144887E+02  0.143183E+00
  0.606593E+00  0.140773E+02  0.140829E+00
  0.609328E+00  0.140165E+02  0.141228E+00
  0.612062E+00  0.139394E+02  0.139789E+00
  0.614796E+00  0.136421E+02  0.140183E+00
  0.617530E+00  0.135057E+02  0.137704E+00
  0.620264E+00  0.132953E+02  0.138531E+00
  0.622998E+00  0.130599E+02  0.137563E+00
  0.625732E+00  0.129226E+02  0.136280E+00
  0.628466E+00  0.128709E+02  0.135048E+00
  0.631200E+00  0.127838E+02  0.133386E+00
  0.633934E+00  0.124300E+02  0.135815E+00
  0.636668E+00  0.120553E+02  0.133027E+00
  0.639402E+00  0.120671E+02  0.132338E+00
  0.642136E+00  0.118933E+02  0.131458E+00
  0.644870E+00  0.118700E+02  0.131135E+00
  0.647604E+00  0.115664E+02  0.131487E+00
  0.650338E+00  0.114993E+02  0.129893E+00
  0.653072E+00  0.113422E+02  0.127558E+00
  0.655806E+00  0.110711E+02  0.129799E+00
  0.658540E+00  0.109100E+02  0.126638E+00
  0.661274E+00  0.108880E+02  0.129093E+00
  0.664008E+00  0.106052E+02  0.124482E+00
  0.666742E+00  0.102995E+02  0.124404E+00
  0.669476E+00  0.103734E+02  0.124681E+00
  0.672211E+00  0.102522E+02  0.123812E+00
  0.674945E+00  0.100714E+02  0.124378E+00
  0.677679E+00  0.990008E+01  0.121244E+00
  0.680413E+00  0.978760E+01  0.122517E+00
  0.683147E+00  0.968266E+01  0.122572E+00
  0.685881E+00  0.947144E+01  0.120404E+00
  0.688615E+00  0.935685E+01  0.121270E+00
  0.691349E+00  0.916555E+01  0.118732E+00
  0.694083E+00  0.899859E+01  0.118893E+00
  0.696817E+00  0.885022E+01  0.118109E+00
  0.699551E+00  0.874348E+01  0.116079E+00
  0.702285E+00  0.867275E+01  0.116988E+00
  0.705019E+00  0.852381E+01  0.117151E+00
  0.707753E+00  0.842341E+01  0.116546E+00
  0.710487E+00  0.814751E+01  0.114007E+00
  0.713221E+00  0.820590E+01  0.114440E+00
  0.715955E+00  0.810927E+01  0.114615E+00
  0.718689E+00  0.790035E+01  0.113894E+00
  0.721423E+00  0.780523E+01  0.113705E+00
  0.724157E+00  0.784614E+01  0.112616E+00
  0.726891E+00  0.750375E+01  0.110854E+00
  0.729625E+00  0.736481E+01  0.111004E+00
  0.732359E+00  0.725004E+01  0.110690E+00
  0.735094E+00  0.718274E+01  0.110462E+00
  0.737828E+00  0.707393E+01  0.108122E+00
  0.740562E+00  0.709382E+01  0.110026E+00
  0.743296E+00  0.699740E+01  0.109052E+00
  0.746030E+00  0.674555E+01  0.107249E+00
  0.748764E+00  0.667473E+01  0.106748E+00
  0.751498E+00  0.675369E+01  0.107417E+00
  0.754232E+00  0.666646E+01  0.107005E+00
  0.756966E+00  0.653149E+01  0.106392E+00
  0.759700E+00  0.647299E+01  0.106368E+00
  0.762434E+00  0.624084E+01  0.105687E+00
  0.765168E+00  0.624728E+01  0.105805E+00
  0.767902E+00  0.607142E+01  0.104764E+00
